Notes,County,County Code,Month,Month Code,Weekday,Weekday Code,Deaths,Population,Crude Rate
,"Ward County, TX",48475,"Dec., 2018",2018/12,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Ward County, TX",48475,"Dec., 2018",2018/12,Tuesday,3,0,Not Applicable,Not Applicable
,"Ward County, TX",48475,"Dec., 2018",2018/12,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Ward County, TX",48475,"Dec., 2018",2018/12,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Ward County, TX",48475,"Dec., 2018",2018/12,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Ward County, TX",48475,"Dec., 2018",2018/12,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Ward County, TX",48475,"Dec., 2018",2018/12,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jan., 2018",2018/01,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Feb., 2018",2018/02,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Mar., 2018",2018/03,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Apr., 2018",2018/04,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"May, 2018",2018/05,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jun., 2018",2018/06,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Jul., 2018",2018/07,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Aug., 2018",2018/08,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Sep., 2018",2018/09,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Monday,2,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Oct., 2018",2018/10,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Thursday,5,10,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Nov., 2018",2018/11,Unknown,9,0,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Sunday,1,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Washington County, TX",48477,"Dec., 2018",2018/12,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Sunday,1,18,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Monday,2,19,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Tuesday,3,22,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Wednesday,4,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Thursday,5,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Friday,6,27,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Saturday,7,27,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jan., 2018",2018/01,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Sunday,1,11,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Monday,2,17,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Tuesday,3,10,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Wednesday,4,10,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Thursday,5,13,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Friday,6,18,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Saturday,7,10,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Feb., 2018",2018/02,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Sunday,1,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Monday,2,19,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Tuesday,3,17,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Thursday,5,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Friday,6,20,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Saturday,7,18,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Mar., 2018",2018/03,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Sunday,1,17,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Monday,2,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Tuesday,3,Suppressed,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Wednesday,4,17,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Thursday,5,13,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Friday,6,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Saturday,7,18,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Apr., 2018",2018/04,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Sunday,1,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Monday,2,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Tuesday,3,20,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Wednesday,4,23,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Thursday,5,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Friday,6,11,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Saturday,7,13,Not Applicable,Not Applicable
,"Webb County, TX",48479,"May, 2018",2018/05,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Sunday,1,19,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Monday,2,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Tuesday,3,22,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Wednesday,4,12,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Friday,6,12,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Saturday,7,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jun., 2018",2018/06,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Sunday,1,19,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Monday,2,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Tuesday,3,22,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Wednesday,4,15,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Friday,6,15,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Saturday,7,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Jul., 2018",2018/07,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Sunday,1,23,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Monday,2,15,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Tuesday,3,10,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Wednesday,4,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Thursday,5,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Friday,6,26,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Saturday,7,12,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Aug., 2018",2018/08,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Sunday,1,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Monday,2,12,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Tuesday,3,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Wednesday,4,Suppressed,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Thursday,5,20,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Friday,6,10,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Saturday,7,22,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Sep., 2018",2018/09,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Sunday,1,15,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Monday,2,20,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Tuesday,3,25,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Wednesday,4,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Thursday,5,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Friday,6,14,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Saturday,7,16,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Oct., 2018",2018/10,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Sunday,1,20,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Monday,2,12,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Tuesday,3,18,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Wednesday,4,17,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Thursday,5,22,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Friday,6,22,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Saturday,7,10,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Nov., 2018",2018/11,Unknown,9,0,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Sunday,1,18,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Monday,2,27,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Tuesday,3,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Wednesday,4,11,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Thursday,5,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Friday,6,17,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Saturday,7,21,Not Applicable,Not Applicable
,"Webb County, TX",48479,"Dec., 2018",2018/12,Unknown,9,0,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Sunday,1,11,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Monday,2,Suppressed,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Tuesday,3,15,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Wednesday,4,12,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Thursday,5,Suppressed,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Friday,6,Suppressed,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Saturday,7,Suppressed,Not Applicable,Not Applicable
,"Wharton County, TX",48481,"Jan., 2018",2018/01,Unknown,9,0,Not Applicable,Not Applicable
