Notes,County,County Code,Month,Month Code,Deaths,Population,Crude Rate
,"Archer County, TX",48009,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Archer County, TX",48009,,,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Armstrong County, TX",48011,,,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Atascosa County, TX",48013,,,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Austin County, TX",48015,,,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bailey County, TX",48017,,,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bandera County, TX",48019,,,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bastrop County, TX",48021,,,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Baylor County, TX",48023,,,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bee County, TX",48025,,,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bell County, TX",48027,,,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bexar County, TX",48029,,,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Blanco County, TX",48031,,,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Borden County, TX",48033,,,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bosque County, TX",48035,,,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Bowie County, TX",48037,,,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Brazoria County, TX",48039,,,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Brazos County, TX",48041,,,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Brewster County, TX",48043,,,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Briscoe County, TX",48045,,,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Dec., 2018",2018/12,0,Not Applicable,Not Applicable
Total,"Brooks County, TX",48047,,,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Jan., 2018",2018/01,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Feb., 2018",2018/02,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Mar., 2018",2018/03,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Apr., 2018",2018/04,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"May, 2018",2018/05,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Jun., 2018",2018/06,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Jul., 2018",2018/07,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Aug., 2018",2018/08,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Sep., 2018",2018/09,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Oct., 2018",2018/10,0,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Nov., 2018",2018/11,0,Not Applicable,Not Applicable
