Notes,County,County Code,Month,Month Code,Deaths,Population,Crude Rate
,"Le Flore County, OK",40079,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Aug., 2020",2020/08,10,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Le Flore County, OK",40079,"Dec., 2020",2020/12,19,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Sep., 2020",2020/09,0,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Oct., 2020",2020/10,17,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Nov., 2020",2020/11,11,Not Applicable,Not Applicable
,"Lincoln County, OK",40081,"Dec., 2020",2020/12,12,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Aug., 2020",2020/08,0,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Logan County, OK",40083,"Dec., 2020",2020/12,18,Not Applicable,Not Applicable
,"Love County, OK",40085,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Oct., 2020",2020/10,0,Not Applicable,Not Applicable
,"Love County, OK",40085,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Love County, OK",40085,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Oct., 2020",2020/10,11,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"McClain County, OK",40087,"Dec., 2020",2020/12,22,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Jun., 2020",2020/06,Suppressed,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Jul., 2020",2020/07,16,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Aug., 2020",2020/08,10,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Oct., 2020",2020/10,20,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Nov., 2020",2020/11,10,Not Applicable,Not Applicable
,"McCurtain County, OK",40089,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"McIntosh County, OK",40091,"Dec., 2020",2020/12,16,Not Applicable,Not Applicable
,"Major County, OK",40093,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Major County, OK",40093,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Major County, OK",40093,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Major County, OK",40093,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Major County, OK",40093,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Major County, OK",40093,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Aug., 2020",2020/08,0,Not Applicable,Not Applicable
,"Major County, OK",40093,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Major County, OK",40093,"Nov., 2020",2020/11,12,Not Applicable,Not Applicable
,"Major County, OK",40093,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Oct., 2020",2020/10,0,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Marshall County, OK",40095,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Mar., 2020",2020/03,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Mayes County, OK",40097,"Dec., 2020",2020/12,23,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Sep., 2020",2020/09,0,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Murray County, OK",40099,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Mar., 2020",2020/03,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Jun., 2020",2020/06,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Sep., 2020",2020/09,10,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Nov., 2020",2020/11,16,Not Applicable,Not Applicable
,"Muskogee County, OK",40101,"Dec., 2020",2020/12,51,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Jun., 2020",2020/06,Suppressed,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Aug., 2020",2020/08,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Oct., 2020",2020/10,0,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Noble County, OK",40103,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Jun., 2020",2020/06,Suppressed,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Aug., 2020",2020/08,0,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Nowata County, OK",40105,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Okfuskee County, OK",40107,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Mar., 2020",2020/03,Suppressed,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Apr., 2020",2020/04,20,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"May, 2020",2020/05,19,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Jun., 2020",2020/06,10,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Jul., 2020",2020/07,40,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Aug., 2020",2020/08,54,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Sep., 2020",2020/09,53,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Oct., 2020",2020/10,88,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Nov., 2020",2020/11,198,Not Applicable,Not Applicable
,"Oklahoma County, OK",40109,"Dec., 2020",2020/12,311,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Oct., 2020",2020/10,10,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Nov., 2020",2020/11,13,Not Applicable,Not Applicable
,"Okmulgee County, OK",40111,"Dec., 2020",2020/12,18,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Osage County, OK",40113,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Osage County, OK",40113,"Dec., 2020",2020/12,22,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Oct., 2020",2020/10,16,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Nov., 2020",2020/11,16,Not Applicable,Not Applicable
,"Ottawa County, OK",40115,"Dec., 2020",2020/12,10,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Mar., 2020",2020/03,Suppressed,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Aug., 2020",2020/08,0,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Pawnee County, OK",40117,"Dec., 2020",2020/12,17,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Payne County, OK",40119,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Jun., 2020",2020/06,Suppressed,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Nov., 2020",2020/11,15,Not Applicable,Not Applicable
,"Payne County, OK",40119,"Dec., 2020",2020/12,15,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"May, 2020",2020/05,Suppressed,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Aug., 2020",2020/08,10,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Pittsburg County, OK",40121,"Dec., 2020",2020/12,14,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Mar., 2020",2020/03,Suppressed,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Nov., 2020",2020/11,18,Not Applicable,Not Applicable
,"Pontotoc County, OK",40123,"Dec., 2020",2020/12,12,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Jan., 2020",2020/01,Suppressed,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Apr., 2020",2020/04,Suppressed,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Jul., 2020",2020/07,Suppressed,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Aug., 2020",2020/08,Suppressed,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Nov., 2020",2020/11,18,Not Applicable,Not Applicable
,"Pottawatomie County, OK",40125,"Dec., 2020",2020/12,36,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"May, 2020",2020/05,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Jun., 2020",2020/06,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Jul., 2020",2020/07,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Aug., 2020",2020/08,0,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Sep., 2020",2020/09,Suppressed,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Oct., 2020",2020/10,Suppressed,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Nov., 2020",2020/11,Suppressed,Not Applicable,Not Applicable
,"Pushmataha County, OK",40127,"Dec., 2020",2020/12,Suppressed,Not Applicable,Not Applicable
,"Roger Mills County, OK",40129,"Jan., 2020",2020/01,0,Not Applicable,Not Applicable
,"Roger Mills County, OK",40129,"Feb., 2020",2020/02,0,Not Applicable,Not Applicable
,"Roger Mills County, OK",40129,"Mar., 2020",2020/03,0,Not Applicable,Not Applicable
,"Roger Mills County, OK",40129,"Apr., 2020",2020/04,0,Not Applicable,Not Applicable
,"Roger Mills County, OK",40129,"May, 2020",2020/05,0,Not Applicable,Not Applicable
