Notes,County,County Code,Month,Month Code,Deaths,Population,Crude Rate
,"Anderson County, TX",48001,"Jan., 2019",2019/01,35,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Feb., 2019",2019/02,29,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Mar., 2019",2019/03,36,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Apr., 2019",2019/04,48,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"May, 2019",2019/05,28,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Jun., 2019",2019/06,36,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Jul., 2019",2019/07,29,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Aug., 2019",2019/08,31,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Sep., 2019",2019/09,31,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Oct., 2019",2019/10,24,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Nov., 2019",2019/11,38,Not Applicable,Not Applicable
,"Anderson County, TX",48001,"Dec., 2019",2019/12,40,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Jan., 2019",2019/01,13,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Andrews County, TX",48003,"Dec., 2019",2019/12,12,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Jan., 2019",2019/01,63,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Feb., 2019",2019/02,36,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Mar., 2019",2019/03,61,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Apr., 2019",2019/04,50,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"May, 2019",2019/05,60,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Jun., 2019",2019/06,45,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Jul., 2019",2019/07,48,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Aug., 2019",2019/08,56,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Sep., 2019",2019/09,49,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Oct., 2019",2019/10,42,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Nov., 2019",2019/11,42,Not Applicable,Not Applicable
,"Angelina County, TX",48005,"Dec., 2019",2019/12,59,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Jan., 2019",2019/01,12,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Feb., 2019",2019/02,15,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Mar., 2019",2019/03,13,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"May, 2019",2019/05,20,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Jun., 2019",2019/06,18,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Jul., 2019",2019/07,11,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Aug., 2019",2019/08,12,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Oct., 2019",2019/10,14,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Nov., 2019",2019/11,15,Not Applicable,Not Applicable
,"Aransas County, TX",48007,"Dec., 2019",2019/12,21,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Jun., 2019",2019/06,13,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Archer County, TX",48009,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Sep., 2019",2019/09,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Oct., 2019",2019/10,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Nov., 2019",2019/11,0,Not Applicable,Not Applicable
,"Armstrong County, TX",48011,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Jan., 2019",2019/01,26,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Feb., 2019",2019/02,21,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Mar., 2019",2019/03,18,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Apr., 2019",2019/04,19,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"May, 2019",2019/05,16,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Jun., 2019",2019/06,19,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Jul., 2019",2019/07,23,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Aug., 2019",2019/08,28,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Sep., 2019",2019/09,17,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Oct., 2019",2019/10,31,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Nov., 2019",2019/11,19,Not Applicable,Not Applicable
,"Atascosa County, TX",48013,"Dec., 2019",2019/12,17,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Feb., 2019",2019/02,10,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Mar., 2019",2019/03,16,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Apr., 2019",2019/04,22,Not Applicable,Not Applicable
,"Austin County, TX",48015,"May, 2019",2019/05,13,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Jun., 2019",2019/06,13,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Jul., 2019",2019/07,10,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Aug., 2019",2019/08,17,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Sep., 2019",2019/09,21,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Oct., 2019",2019/10,16,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Nov., 2019",2019/11,11,Not Applicable,Not Applicable
,"Austin County, TX",48015,"Dec., 2019",2019/12,16,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Sep., 2019",2019/09,0,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Bailey County, TX",48017,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Jan., 2019",2019/01,14,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Feb., 2019",2019/02,11,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Mar., 2019",2019/03,13,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Apr., 2019",2019/04,14,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"May, 2019",2019/05,11,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Jun., 2019",2019/06,10,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Jul., 2019",2019/07,10,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Aug., 2019",2019/08,16,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Oct., 2019",2019/10,10,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Bandera County, TX",48019,"Dec., 2019",2019/12,19,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Jan., 2019",2019/01,31,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Feb., 2019",2019/02,28,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Mar., 2019",2019/03,28,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Apr., 2019",2019/04,31,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"May, 2019",2019/05,28,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Jun., 2019",2019/06,26,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Jul., 2019",2019/07,42,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Aug., 2019",2019/08,37,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Sep., 2019",2019/09,25,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Oct., 2019",2019/10,31,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Nov., 2019",2019/11,36,Not Applicable,Not Applicable
,"Bastrop County, TX",48021,"Dec., 2019",2019/12,36,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Nov., 2019",2019/11,10,Not Applicable,Not Applicable
,"Baylor County, TX",48023,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Jan., 2019",2019/01,14,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Feb., 2019",2019/02,11,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Mar., 2019",2019/03,13,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Apr., 2019",2019/04,19,Not Applicable,Not Applicable
,"Bee County, TX",48025,"May, 2019",2019/05,12,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Jul., 2019",2019/07,13,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Aug., 2019",2019/08,14,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Sep., 2019",2019/09,11,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Oct., 2019",2019/10,14,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Nov., 2019",2019/11,16,Not Applicable,Not Applicable
,"Bee County, TX",48025,"Dec., 2019",2019/12,15,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Jan., 2019",2019/01,136,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Feb., 2019",2019/02,115,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Mar., 2019",2019/03,131,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Apr., 2019",2019/04,108,Not Applicable,Not Applicable
,"Bell County, TX",48027,"May, 2019",2019/05,127,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Jun., 2019",2019/06,134,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Jul., 2019",2019/07,121,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Aug., 2019",2019/08,134,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Sep., 2019",2019/09,101,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Oct., 2019",2019/10,144,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Nov., 2019",2019/11,135,Not Applicable,Not Applicable
,"Bell County, TX",48027,"Dec., 2019",2019/12,152,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Jan., 2019",2019/01,674,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Feb., 2019",2019/02,626,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Mar., 2019",2019/03,663,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Apr., 2019",2019/04,638,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"May, 2019",2019/05,609,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Jun., 2019",2019/06,646,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Jul., 2019",2019/07,604,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Aug., 2019",2019/08,577,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Sep., 2019",2019/09,542,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Oct., 2019",2019/10,633,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Nov., 2019",2019/11,615,Not Applicable,Not Applicable
,"Bexar County, TX",48029,"Dec., 2019",2019/12,646,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Jun., 2019",2019/06,0,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Blanco County, TX",48031,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Jan., 2019",2019/01,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Mar., 2019",2019/03,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Apr., 2019",2019/04,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"May, 2019",2019/05,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Jun., 2019",2019/06,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Jul., 2019",2019/07,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Sep., 2019",2019/09,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Nov., 2019",2019/11,0,Not Applicable,Not Applicable
,"Borden County, TX",48033,"Dec., 2019",2019/12,0,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Jan., 2019",2019/01,17,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Feb., 2019",2019/02,16,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Mar., 2019",2019/03,15,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Apr., 2019",2019/04,14,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"May, 2019",2019/05,13,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Jun., 2019",2019/06,17,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Jul., 2019",2019/07,10,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Aug., 2019",2019/08,14,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Sep., 2019",2019/09,12,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Oct., 2019",2019/10,13,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Nov., 2019",2019/11,19,Not Applicable,Not Applicable
,"Bosque County, TX",48035,"Dec., 2019",2019/12,19,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Jan., 2019",2019/01,73,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Feb., 2019",2019/02,60,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Mar., 2019",2019/03,63,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Apr., 2019",2019/04,47,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"May, 2019",2019/05,63,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Jun., 2019",2019/06,49,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Jul., 2019",2019/07,50,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Aug., 2019",2019/08,49,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Sep., 2019",2019/09,47,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Oct., 2019",2019/10,51,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Nov., 2019",2019/11,56,Not Applicable,Not Applicable
,"Bowie County, TX",48037,"Dec., 2019",2019/12,50,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Jan., 2019",2019/01,137,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Feb., 2019",2019/02,123,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Mar., 2019",2019/03,144,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Apr., 2019",2019/04,113,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"May, 2019",2019/05,122,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Jun., 2019",2019/06,108,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Jul., 2019",2019/07,123,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Aug., 2019",2019/08,114,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Sep., 2019",2019/09,107,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Oct., 2019",2019/10,116,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Nov., 2019",2019/11,109,Not Applicable,Not Applicable
,"Brazoria County, TX",48039,"Dec., 2019",2019/12,109,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Jan., 2019",2019/01,66,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Feb., 2019",2019/02,51,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Mar., 2019",2019/03,60,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Apr., 2019",2019/04,50,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"May, 2019",2019/05,51,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Jun., 2019",2019/06,47,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Jul., 2019",2019/07,50,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Aug., 2019",2019/08,65,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Sep., 2019",2019/09,63,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Oct., 2019",2019/10,57,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Nov., 2019",2019/11,67,Not Applicable,Not Applicable
,"Brazos County, TX",48041,"Dec., 2019",2019/12,63,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Brewster County, TX",48043,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Jan., 2019",2019/01,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Apr., 2019",2019/04,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Jun., 2019",2019/06,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Aug., 2019",2019/08,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Oct., 2019",2019/10,0,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Briscoe County, TX",48045,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Mar., 2019",2019/03,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Apr., 2019",2019/04,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"May, 2019",2019/05,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Jul., 2019",2019/07,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Aug., 2019",2019/08,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Sep., 2019",2019/09,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Oct., 2019",2019/10,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Nov., 2019",2019/11,Suppressed,Not Applicable,Not Applicable
,"Brooks County, TX",48047,"Dec., 2019",2019/12,Suppressed,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Jan., 2019",2019/01,28,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Feb., 2019",2019/02,30,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Mar., 2019",2019/03,36,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Apr., 2019",2019/04,37,Not Applicable,Not Applicable
,"Brown County, TX",48049,"May, 2019",2019/05,26,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Jun., 2019",2019/06,32,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Jul., 2019",2019/07,25,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Aug., 2019",2019/08,28,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Sep., 2019",2019/09,31,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Oct., 2019",2019/10,31,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Nov., 2019",2019/11,35,Not Applicable,Not Applicable
,"Brown County, TX",48049,"Dec., 2019",2019/12,39,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Jan., 2019",2019/01,Suppressed,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Feb., 2019",2019/02,Suppressed,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Mar., 2019",2019/03,17,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Apr., 2019",2019/04,14,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"May, 2019",2019/05,12,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Jun., 2019",2019/06,Suppressed,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Jul., 2019",2019/07,11,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Aug., 2019",2019/08,16,Not Applicable,Not Applicable
,"Burleson County, TX",48051,"Sep., 2019",2019/09,11,Not Applicable,Not Applicable
