year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,OK,Caddo,40015,28977,403,258,Apr,22,0
2018,OK,Caddo,40015,28977,403,258,May,20,0
2018,OK,Caddo,40015,28977,403,258,Jun,27,0
2018,OK,Caddo,40015,28977,403,258,Jul,18,0
2018,OK,Caddo,40015,28977,403,258,Aug,20,0
2018,OK,Caddo,40015,28977,403,258,Sep,24,0
2018,OK,Caddo,40015,28977,403,258,Oct,24,0
2018,OK,Caddo,40015,28977,403,258,Nov,21,0
2018,OK,Caddo,40015,28977,403,258,Dec,17,0
2018,OK,Canadian,40017,144447,1119,707,Jan,68,0
2018,OK,Canadian,40017,144447,1119,707,Feb,52,0
2018,OK,Canadian,40017,144447,1119,707,Mar,62,0
2018,OK,Canadian,40017,144447,1119,707,Apr,60,0
2018,OK,Canadian,40017,144447,1119,707,May,66,0
2018,OK,Canadian,40017,144447,1119,707,Jun,53,0
2018,OK,Canadian,40017,144447,1119,707,Jul,45,0
2018,OK,Canadian,40017,144447,1119,707,Aug,54,0
2018,OK,Canadian,40017,144447,1119,707,Sep,50,0
2018,OK,Canadian,40017,144447,1119,707,Oct,65,0
2018,OK,Canadian,40017,144447,1119,707,Nov,61,0
2018,OK,Canadian,40017,144447,1119,707,Dec,71,0
2018,OK,Carter,40019,48177,586,349,Jan,38,0
2018,OK,Carter,40019,48177,586,349,Feb,32,0
2018,OK,Carter,40019,48177,586,349,Mar,24,0
2018,OK,Carter,40019,48177,586,349,Apr,31,0
2018,OK,Carter,40019,48177,586,349,May,28,0
2018,OK,Carter,40019,48177,586,349,Jun,27,0
2018,OK,Carter,40019,48177,586,349,Jul,29,0
2018,OK,Carter,40019,48177,586,349,Aug,26,0
2018,OK,Carter,40019,48177,586,349,Sep,30,0
2018,OK,Carter,40019,48177,586,349,Oct,23,0
2018,OK,Carter,40019,48177,586,349,Nov,30,0
2018,OK,Carter,40019,48177,586,349,Dec,31,0
2018,OK,Cherokee,40021,48675,532,313,Jan,25,0
2018,OK,Cherokee,40021,48675,532,313,Feb,33,0
2018,OK,Cherokee,40021,48675,532,313,Mar,33,0
2018,OK,Cherokee,40021,48675,532,313,Apr,24,0
2018,OK,Cherokee,40021,48675,532,313,May,27,0
2018,OK,Cherokee,40021,48675,532,313,Jun,22,0
2018,OK,Cherokee,40021,48675,532,313,Jul,26,0
2018,OK,Cherokee,40021,48675,532,313,Aug,27,0
2018,OK,Cherokee,40021,48675,532,313,Sep,20,0
2018,OK,Cherokee,40021,48675,532,313,Oct,28,0
2018,OK,Cherokee,40021,48675,532,313,Nov,23,0
2018,OK,Cherokee,40021,48675,532,313,Dec,25,0
2018,OK,Choctaw,40023,14668,204,126,Jan,13,0
2018,OK,Choctaw,40023,14668,204,126,Feb,13,0
2018,OK,Choctaw,40023,14668,204,126,Mar,10,0
2018,OK,Choctaw,40023,14668,204,126,Apr,Suppressed,0
2018,OK,Choctaw,40023,14668,204,126,May,11,0
2018,OK,Choctaw,40023,14668,204,126,Jun,11,0
2018,OK,Choctaw,40023,14668,204,126,Jul,10,0
2018,OK,Choctaw,40023,14668,204,126,Aug,12,0
2018,OK,Choctaw,40023,14668,204,126,Sep,11,0
2018,OK,Choctaw,40023,14668,204,126,Oct,Suppressed,0
2018,OK,Choctaw,40023,14668,204,126,Nov,10,0
2018,OK,Choctaw,40023,14668,204,126,Dec,14,0
2018,OK,Cimarron,40025,2153,18,13,Jan,Suppressed,0
2018,OK,Cimarron,40025,2153,18,13,Feb,Suppressed,0
