county_code,month,weekday,wkday_hospital_deaths,covid_wkday_hospital_deaths
48043,Feb,Saturday,0,0
48043,Feb,Unknown,0,0
48043,Mar,Sunday,Suppressed,0
48043,Mar,Monday,0,0
48043,Mar,Tuesday,Suppressed,0
48043,Mar,Wednesday,Suppressed,0
48043,Mar,Thursday,0,0
48043,Mar,Friday,0,0
48043,Mar,Saturday,Suppressed,0
48043,Mar,Unknown,0,0
48043,Apr,Sunday,0,0
48043,Apr,Monday,0,0
48043,Apr,Tuesday,0,0
48043,Apr,Wednesday,Suppressed,0
48043,Apr,Thursday,Suppressed,0
48043,Apr,Friday,Suppressed,0
48043,Apr,Saturday,Suppressed,0
48043,Apr,Unknown,0,0
48043,May,Sunday,Suppressed,0
48043,May,Monday,0,0
48043,May,Tuesday,Suppressed,0
48043,May,Wednesday,0,0
48043,May,Thursday,0,0
48043,May,Friday,Suppressed,0
48043,May,Saturday,0,0
48043,May,Unknown,0,0
48043,Jun,Sunday,Suppressed,Suppressed
48043,Jun,Monday,Suppressed,0
48043,Jun,Tuesday,0,0
48043,Jun,Wednesday,Suppressed,0
48043,Jun,Thursday,Suppressed,0
48043,Jun,Friday,Suppressed,0
48043,Jun,Saturday,Suppressed,0
48043,Jun,Unknown,0,0
48043,Jul,Sunday,Suppressed,0
48043,Jul,Monday,0,0
48043,Jul,Tuesday,0,0
48043,Jul,Wednesday,Suppressed,0
48043,Jul,Thursday,Suppressed,0
48043,Jul,Friday,0,0
48043,Jul,Saturday,Suppressed,0
48043,Jul,Unknown,0,0
48043,Aug,Sunday,0,0
48043,Aug,Monday,Suppressed,0
48043,Aug,Tuesday,Suppressed,Suppressed
48043,Aug,Wednesday,Suppressed,0
48043,Aug,Thursday,Suppressed,0
48043,Aug,Friday,Suppressed,0
48043,Aug,Saturday,Suppressed,0
48043,Aug,Unknown,0,0
48043,Sep,Sunday,0,0
48043,Sep,Monday,0,0
48043,Sep,Tuesday,0,0
48043,Sep,Wednesday,Suppressed,0
48043,Sep,Thursday,Suppressed,0
48043,Sep,Friday,0,0
48043,Sep,Saturday,0,0
48043,Sep,Unknown,0,0
48043,Oct,Sunday,0,0
48043,Oct,Monday,Suppressed,0
48043,Oct,Tuesday,Suppressed,Suppressed
48043,Oct,Wednesday,Suppressed,0
48043,Oct,Thursday,Suppressed,0
48043,Oct,Friday,Suppressed,0
48043,Oct,Saturday,Suppressed,Suppressed
48043,Oct,Unknown,0,0
48043,Nov,Sunday,Suppressed,0
48043,Nov,Monday,0,0
48043,Nov,Tuesday,Suppressed,Suppressed
48043,Nov,Wednesday,0,0
48043,Nov,Thursday,Suppressed,0
48043,Nov,Friday,Suppressed,Suppressed
48043,Nov,Saturday,0,0
48043,Nov,Unknown,0,0
48043,Dec,Sunday,Suppressed,0
48043,Dec,Monday,0,0
48043,Dec,Tuesday,0,0
48043,Dec,Wednesday,0,0
48043,Dec,Thursday,Suppressed,0
48043,Dec,Friday,Suppressed,Suppressed
48043,Dec,Saturday,Suppressed,0
48043,Dec,Unknown,0,0
48045,Jan,Sunday,0,0
48045,Jan,Monday,0,0
48045,Jan,Tuesday,0,0
48045,Jan,Wednesday,0,0
48045,Jan,Thursday,0,0
48045,Jan,Friday,0,0
48045,Jan,Saturday,0,0
48045,Jan,Unknown,0,0
48045,Feb,Sunday,0,0
48045,Feb,Monday,0,0
48045,Feb,Tuesday,0,0
48045,Feb,Wednesday,0,0
48045,Feb,Thursday,Suppressed,Suppressed
48045,Feb,Friday,0,0
48045,Feb,Saturday,0,0
48045,Feb,Unknown,0,0
48045,Mar,Sunday,0,0
48045,Mar,Monday,0,0
48045,Mar,Tuesday,0,0
48045,Mar,Wednesday,0,0
48045,Mar,Thursday,0,0
48045,Mar,Friday,0,0
48045,Mar,Saturday,0,0
48045,Mar,Unknown,0,0
48045,Apr,Sunday,0,0
48045,Apr,Monday,0,0
48045,Apr,Tuesday,0,0
48045,Apr,Wednesday,0,0
48045,Apr,Thursday,0,0
48045,Apr,Friday,Suppressed,0
48045,Apr,Saturday,0,0
48045,Apr,Unknown,0,0
48045,May,Sunday,0,0
48045,May,Monday,0,0
48045,May,Tuesday,0,0
48045,May,Wednesday,0,0
48045,May,Thursday,0,0
48045,May,Friday,0,0
48045,May,Saturday,0,0
48045,May,Unknown,0,0
48045,Jun,Sunday,0,0
48045,Jun,Monday,0,0
48045,Jun,Tuesday,0,0
48045,Jun,Wednesday,0,0
48045,Jun,Thursday,0,0
48045,Jun,Friday,0,0
48045,Jun,Saturday,0,0
48045,Jun,Unknown,0,0
48045,Jul,Sunday,0,0
48045,Jul,Monday,0,0
48045,Jul,Tuesday,0,0
48045,Jul,Wednesday,Suppressed,0
48045,Jul,Thursday,0,0
48045,Jul,Friday,0,0
48045,Jul,Saturday,Suppressed,Suppressed
48045,Jul,Unknown,0,0
48045,Aug,Sunday,0,0
48045,Aug,Monday,0,0
48045,Aug,Tuesday,Suppressed,0
48045,Aug,Wednesday,0,0
48045,Aug,Thursday,0,0
48045,Aug,Friday,Suppressed,0
48045,Aug,Saturday,0,0
48045,Aug,Unknown,0,0
48045,Sep,Sunday,0,0
48045,Sep,Monday,0,0
48045,Sep,Tuesday,0,0
48045,Sep,Wednesday,0,0
48045,Sep,Thursday,0,0
48045,Sep,Friday,0,0
48045,Sep,Saturday,0,0
48045,Sep,Unknown,0,0
48045,Oct,Sunday,0,0
48045,Oct,Monday,0,0
48045,Oct,Tuesday,0,0
48045,Oct,Wednesday,Suppressed,0
48045,Oct,Thursday,0,0
48045,Oct,Friday,0,0
48045,Oct,Saturday,0,0
48045,Oct,Unknown,0,0
48045,Nov,Sunday,0,0
48045,Nov,Monday,Suppressed,0
48045,Nov,Tuesday,Suppressed,0
48045,Nov,Wednesday,0,0
48045,Nov,Thursday,0,0
48045,Nov,Friday,0,0
48045,Nov,Saturday,0,0
48045,Nov,Unknown,0,0
48045,Dec,Sunday,0,0
48045,Dec,Monday,0,0
48045,Dec,Tuesday,0,0
48045,Dec,Wednesday,0,0
48045,Dec,Thursday,0,0
48045,Dec,Friday,0,0
48045,Dec,Saturday,0,0
48045,Dec,Unknown,0,0
48047,Jan,Sunday,Suppressed,Suppressed
48047,Jan,Monday,0,0
48047,Jan,Tuesday,0,0
48047,Jan,Wednesday,0,0
48047,Jan,Thursday,Suppressed,0
48047,Jan,Friday,Suppressed,Suppressed
48047,Jan,Saturday,Suppressed,0
48047,Jan,Unknown,0,0
48047,Feb,Sunday,0,0
48047,Feb,Monday,Suppressed,Suppressed
48047,Feb,Tuesday,0,0
48047,Feb,Wednesday,Suppressed,Suppressed
48047,Feb,Thursday,0,0
48047,Feb,Friday,Suppressed,0
48047,Feb,Saturday,Suppressed,Suppressed
48047,Feb,Unknown,0,0
48047,Mar,Sunday,0,0
48047,Mar,Monday,0,0
48047,Mar,Tuesday,0,0
48047,Mar,Wednesday,0,0
48047,Mar,Thursday,0,0
48047,Mar,Friday,Suppressed,0
48047,Mar,Saturday,Suppressed,0
48047,Mar,Unknown,0,0
48047,Apr,Sunday,0,0
48047,Apr,Monday,0,0
48047,Apr,Tuesday,Suppressed,0
48047,Apr,Wednesday,Suppressed,0
48047,Apr,Thursday,0,0
48047,Apr,Friday,0,0
48047,Apr,Saturday,0,0
48047,Apr,Unknown,0,0
48047,May,Sunday,Suppressed,0
48047,May,Monday,0,0
48047,May,Tuesday,Suppressed,0
48047,May,Wednesday,0,0
48047,May,Thursday,0,0
48047,May,Friday,0,0
48047,May,Saturday,Suppressed,0
48047,May,Unknown,0,0
48047,Jun,Sunday,0,0
48047,Jun,Monday,0,0
48047,Jun,Tuesday,0,0
48047,Jun,Wednesday,Suppressed,0
48047,Jun,Thursday,Suppressed,0
48047,Jun,Friday,0,0
48047,Jun,Saturday,Suppressed,0
48047,Jun,Unknown,0,0
48047,Jul,Sunday,0,0
48047,Jul,Monday,Suppressed,Suppressed
48047,Jul,Tuesday,0,0
48047,Jul,Wednesday,Suppressed,0
48047,Jul,Thursday,Suppressed,Suppressed
48047,Jul,Friday,Suppressed,0
48047,Jul,Saturday,Suppressed,0
48047,Jul,Unknown,0,0
48047,Aug,Sunday,Suppressed,0
48047,Aug,Monday,Suppressed,Suppressed
48047,Aug,Tuesday,Suppressed,0
48047,Aug,Wednesday,Suppressed,Suppressed
48047,Aug,Thursday,0,0
48047,Aug,Friday,0,0
48047,Aug,Saturday,Suppressed,0
48047,Aug,Unknown,0,0
48047,Sep,Sunday,Suppressed,Suppressed
48047,Sep,Monday,Suppressed,0
48047,Sep,Tuesday,Suppressed,Suppressed
48047,Sep,Wednesday,Suppressed,Suppressed
48047,Sep,Thursday,Suppressed,0
48047,Sep,Friday,Suppressed,Suppressed
48047,Sep,Saturday,Suppressed,Suppressed
48047,Sep,Unknown,0,0
48047,Oct,Sunday,0,0
48047,Oct,Monday,Suppressed,0
48047,Oct,Tuesday,0,0
48047,Oct,Wednesday,0,0
48047,Oct,Thursday,0,0
48047,Oct,Friday,Suppressed,0
48047,Oct,Saturday,0,0
48047,Oct,Unknown,0,0
48047,Nov,Sunday,Suppressed,0
48047,Nov,Monday,Suppressed,0
48047,Nov,Tuesday,Suppressed,0
48047,Nov,Wednesday,0,0
48047,Nov,Thursday,0,0
48047,Nov,Friday,0,0
48047,Nov,Saturday,0,0
48047,Nov,Unknown,0,0
48047,Dec,Sunday,Suppressed,0
48047,Dec,Monday,0,0
48047,Dec,Tuesday,Suppressed,Suppressed
48047,Dec,Wednesday,Suppressed,0
48047,Dec,Thursday,Suppressed,0
48047,Dec,Friday,0,0
48047,Dec,Saturday,0,0
48047,Dec,Unknown,0,0
48049,Jan,Sunday,13,Suppressed
48049,Jan,Monday,Suppressed,Suppressed
48049,Jan,Tuesday,Suppressed,Suppressed
48049,Jan,Wednesday,12,Suppressed
48049,Jan,Thursday,Suppressed,Suppressed
48049,Jan,Friday,Suppressed,Suppressed
48049,Jan,Saturday,14,Suppressed
48049,Jan,Unknown,0,0
48049,Feb,Sunday,Suppressed,0
48049,Feb,Monday,Suppressed,Suppressed
48049,Feb,Tuesday,Suppressed,Suppressed
48049,Feb,Wednesday,Suppressed,Suppressed
48049,Feb,Thursday,Suppressed,Suppressed
48049,Feb,Friday,Suppressed,Suppressed
48049,Feb,Saturday,Suppressed,0
48049,Feb,Unknown,0,0
48049,Mar,Sunday,Suppressed,0
48049,Mar,Monday,Suppressed,0
48049,Mar,Tuesday,Suppressed,0
48049,Mar,Wednesday,Suppressed,0
48049,Mar,Thursday,Suppressed,Suppressed
48049,Mar,Friday,Suppressed,Suppressed
48049,Mar,Saturday,Suppressed,Suppressed
48049,Mar,Unknown,0,0
48049,Apr,Sunday,Suppressed,0
48049,Apr,Monday,Suppressed,0
48049,Apr,Tuesday,0,0
48049,Apr,Wednesday,Suppressed,0
48049,Apr,Thursday,Suppressed,0
48049,Apr,Friday,Suppressed,0
48049,Apr,Saturday,Suppressed,0
48049,Apr,Unknown,0,0
48049,May,Sunday,Suppressed,0
48049,May,Monday,Suppressed,0
48049,May,Tuesday,Suppressed,0
48049,May,Wednesday,Suppressed,0
48049,May,Thursday,Suppressed,0
48049,May,Friday,Suppressed,0
48049,May,Saturday,Suppressed,Suppressed
48049,May,Unknown,0,0
48049,Jun,Sunday,Suppressed,Suppressed
48049,Jun,Monday,Suppressed,0
48049,Jun,Tuesday,Suppressed,0
48049,Jun,Wednesday,Suppressed,0
48049,Jun,Thursday,Suppressed,0
48049,Jun,Friday,Suppressed,0
48049,Jun,Saturday,Suppressed,0
48049,Jun,Unknown,0,0
48049,Jul,Sunday,Suppressed,0
48049,Jul,Monday,Suppressed,0
48049,Jul,Tuesday,0,0
48049,Jul,Wednesday,Suppressed,0
48049,Jul,Thursday,11,Suppressed
48049,Jul,Friday,Suppressed,0
48049,Jul,Saturday,Suppressed,Suppressed
48049,Jul,Unknown,0,0
48049,Aug,Sunday,Suppressed,Suppressed
48049,Aug,Monday,Suppressed,Suppressed
48049,Aug,Tuesday,Suppressed,Suppressed
48049,Aug,Wednesday,Suppressed,Suppressed
48049,Aug,Thursday,Suppressed,Suppressed
48049,Aug,Friday,10,Suppressed
48049,Aug,Saturday,Suppressed,Suppressed
48049,Aug,Unknown,0,0
48049,Sep,Sunday,Suppressed,Suppressed
48049,Sep,Monday,Suppressed,0
48049,Sep,Tuesday,Suppressed,Suppressed
48049,Sep,Wednesday,Suppressed,Suppressed
48049,Sep,Thursday,Suppressed,Suppressed
48049,Sep,Friday,Suppressed,Suppressed
48049,Sep,Saturday,Suppressed,Suppressed
48049,Sep,Unknown,0,0
48049,Oct,Sunday,Suppressed,Suppressed
48049,Oct,Monday,Suppressed,Suppressed
48049,Oct,Tuesday,Suppressed,0
48049,Oct,Wednesday,10,Suppressed
48049,Oct,Thursday,Suppressed,Suppressed
48049,Oct,Friday,Suppressed,Suppressed
48049,Oct,Saturday,Suppressed,Suppressed
48049,Oct,Unknown,0,0
48049,Nov,Sunday,Suppressed,0
48049,Nov,Monday,Suppressed,Suppressed
48049,Nov,Tuesday,Suppressed,0
48049,Nov,Wednesday,Suppressed,Suppressed
48049,Nov,Thursday,Suppressed,0
48049,Nov,Friday,Suppressed,0
48049,Nov,Saturday,Suppressed,Suppressed
48049,Nov,Unknown,0,0
48049,Dec,Sunday,Suppressed,0
48049,Dec,Monday,Suppressed,0
48049,Dec,Tuesday,Suppressed,0
48049,Dec,Wednesday,Suppressed,Suppressed
48049,Dec,Thursday,Suppressed,Suppressed
48049,Dec,Friday,Suppressed,0
48049,Dec,Saturday,Suppressed,Suppressed
48049,Dec,Unknown,0,0
48051,Jan,Sunday,Suppressed,Suppressed
48051,Jan,Monday,Suppressed,0
48051,Jan,Tuesday,Suppressed,Suppressed
48051,Jan,Wednesday,Suppressed,Suppressed
48051,Jan,Thursday,Suppressed,Suppressed
48051,Jan,Friday,Suppressed,Suppressed
48051,Jan,Saturday,Suppressed,Suppressed
48051,Jan,Unknown,0,0
48051,Feb,Sunday,Suppressed,0
48051,Feb,Monday,Suppressed,Suppressed
48051,Feb,Tuesday,Suppressed,0
48051,Feb,Wednesday,Suppressed,0
48051,Feb,Thursday,Suppressed,0
48051,Feb,Friday,Suppressed,Suppressed
48051,Feb,Saturday,Suppressed,Suppressed
48051,Feb,Unknown,0,0
48051,Mar,Sunday,Suppressed,0
48051,Mar,Monday,Suppressed,Suppressed
48051,Mar,Tuesday,Suppressed,0
48051,Mar,Wednesday,Suppressed,Suppressed
48051,Mar,Thursday,Suppressed,0
48051,Mar,Friday,Suppressed,Suppressed
48051,Mar,Saturday,Suppressed,0
48051,Mar,Unknown,0,0
48051,Apr,Sunday,Suppressed,Suppressed
48051,Apr,Monday,Suppressed,Suppressed
48051,Apr,Tuesday,Suppressed,0
48051,Apr,Wednesday,Suppressed,Suppressed
48051,Apr,Thursday,Suppressed,0
48051,Apr,Friday,Suppressed,0
48051,Apr,Saturday,Suppressed,0
48051,Apr,Unknown,0,0
48051,May,Sunday,Suppressed,Suppressed
48051,May,Monday,Suppressed,0
48051,May,Tuesday,Suppressed,0
48051,May,Wednesday,Suppressed,Suppressed
48051,May,Thursday,0,0
48051,May,Friday,0,0
48051,May,Saturday,Suppressed,0
48051,May,Unknown,0,0
48051,Jun,Sunday,Suppressed,0
48051,Jun,Monday,0,0
48051,Jun,Tuesday,0,0
48051,Jun,Wednesday,Suppressed,0
48051,Jun,Thursday,Suppressed,0
48051,Jun,Friday,0,0
48051,Jun,Saturday,Suppressed,0
48051,Jun,Unknown,0,0
48051,Jul,Sunday,Suppressed,0
48051,Jul,Monday,0,0
48051,Jul,Tuesday,Suppressed,0
48051,Jul,Wednesday,Suppressed,0
48051,Jul,Thursday,Suppressed,0
48051,Jul,Friday,Suppressed,0
48051,Jul,Saturday,0,0
48051,Jul,Unknown,0,0
48051,Aug,Sunday,Suppressed,0
48051,Aug,Monday,Suppressed,0
48051,Aug,Tuesday,Suppressed,0
48051,Aug,Wednesday,Suppressed,Suppressed
48051,Aug,Thursday,Suppressed,Suppressed
48051,Aug,Friday,Suppressed,Suppressed
48051,Aug,Saturday,Suppressed,0
48051,Aug,Unknown,0,0
48051,Sep,Sunday,Suppressed,Suppressed
48051,Sep,Monday,Suppressed,Suppressed
48051,Sep,Tuesday,Suppressed,0
48051,Sep,Wednesday,Suppressed,Suppressed
48051,Sep,Thursday,Suppressed,0
48051,Sep,Friday,Suppressed,0
48051,Sep,Saturday,0,0
48051,Sep,Unknown,0,0
48051,Oct,Sunday,0,0
48051,Oct,Monday,Suppressed,0
48051,Oct,Tuesday,Suppressed,0
48051,Oct,Wednesday,Suppressed,0
48051,Oct,Thursday,Suppressed,Suppressed
48051,Oct,Friday,Suppressed,0
48051,Oct,Saturday,Suppressed,Suppressed
48051,Oct,Unknown,0,0
48051,Nov,Sunday,Suppressed,0
48051,Nov,Monday,Suppressed,0
48051,Nov,Tuesday,Suppressed,0
48051,Nov,Wednesday,Suppressed,0
48051,Nov,Thursday,Suppressed,0
48051,Nov,Friday,0,0
48051,Nov,Saturday,Suppressed,0
48051,Nov,Unknown,0,0
48051,Dec,Sunday,Suppressed,0
48051,Dec,Monday,Suppressed,0
48051,Dec,Tuesday,Suppressed,Suppressed
48051,Dec,Wednesday,Suppressed,0
48051,Dec,Thursday,Suppressed,0
48051,Dec,Friday,Suppressed,0
48051,Dec,Saturday,0,0
48051,Dec,Unknown,0,0
48053,Jan,Sunday,Suppressed,Suppressed
48053,Jan,Monday,Suppressed,Suppressed
48053,Jan,Tuesday,Suppressed,Suppressed
48053,Jan,Wednesday,Suppressed,Suppressed
48053,Jan,Thursday,11,Suppressed
48053,Jan,Friday,13,Suppressed
48053,Jan,Saturday,Suppressed,Suppressed
48053,Jan,Unknown,0,0
48053,Feb,Sunday,10,Suppressed
48053,Feb,Monday,Suppressed,Suppressed
48053,Feb,Tuesday,Suppressed,Suppressed
48053,Feb,Wednesday,Suppressed,Suppressed
48053,Feb,Thursday,Suppressed,Suppressed
48053,Feb,Friday,Suppressed,Suppressed
48053,Feb,Saturday,Suppressed,Suppressed
48053,Feb,Unknown,0,0
48053,Mar,Sunday,Suppressed,0
48053,Mar,Monday,Suppressed,Suppressed
48053,Mar,Tuesday,Suppressed,Suppressed
48053,Mar,Wednesday,Suppressed,0
48053,Mar,Thursday,Suppressed,0
48053,Mar,Friday,Suppressed,0
48053,Mar,Saturday,Suppressed,0
48053,Mar,Unknown,0,0
48053,Apr,Sunday,Suppressed,0
48053,Apr,Monday,0,0
48053,Apr,Tuesday,10,0
48053,Apr,Wednesday,0,0
48053,Apr,Thursday,Suppressed,0
48053,Apr,Friday,Suppressed,Suppressed
48053,Apr,Saturday,Suppressed,0
48053,Apr,Unknown,0,0
48053,May,Sunday,Suppressed,0
48053,May,Monday,Suppressed,0
48053,May,Tuesday,Suppressed,0
48053,May,Wednesday,Suppressed,0
48053,May,Thursday,Suppressed,0
48053,May,Friday,Suppressed,0
48053,May,Saturday,Suppressed,Suppressed
48053,May,Unknown,0,0
48053,Jun,Sunday,Suppressed,0
48053,Jun,Monday,Suppressed,0
48053,Jun,Tuesday,Suppressed,0
48053,Jun,Wednesday,Suppressed,0
48053,Jun,Thursday,Suppressed,0
48053,Jun,Friday,Suppressed,0
48053,Jun,Saturday,Suppressed,0
48053,Jun,Unknown,0,0
48053,Jul,Sunday,Suppressed,Suppressed
48053,Jul,Monday,Suppressed,Suppressed
48053,Jul,Tuesday,Suppressed,0
48053,Jul,Wednesday,Suppressed,0
48053,Jul,Thursday,Suppressed,0
48053,Jul,Friday,Suppressed,Suppressed
48053,Jul,Saturday,Suppressed,Suppressed
48053,Jul,Unknown,0,0
48053,Aug,Sunday,Suppressed,Suppressed
48053,Aug,Monday,Suppressed,Suppressed
48053,Aug,Tuesday,Suppressed,Suppressed
48053,Aug,Wednesday,Suppressed,0
48053,Aug,Thursday,Suppressed,Suppressed
48053,Aug,Friday,Suppressed,Suppressed
48053,Aug,Saturday,Suppressed,Suppressed
48053,Aug,Unknown,0,0
48053,Sep,Sunday,Suppressed,Suppressed
48053,Sep,Monday,Suppressed,Suppressed
48053,Sep,Tuesday,Suppressed,Suppressed
48053,Sep,Wednesday,Suppressed,Suppressed
48053,Sep,Thursday,Suppressed,Suppressed
48053,Sep,Friday,Suppressed,Suppressed
48053,Sep,Saturday,Suppressed,Suppressed
48053,Sep,Unknown,0,0
48053,Oct,Sunday,12,Suppressed
48053,Oct,Monday,Suppressed,Suppressed
48053,Oct,Tuesday,Suppressed,0
48053,Oct,Wednesday,Suppressed,Suppressed
48053,Oct,Thursday,Suppressed,Suppressed
48053,Oct,Friday,Suppressed,Suppressed
48053,Oct,Saturday,Suppressed,Suppressed
48053,Oct,Unknown,0,0
48053,Nov,Sunday,Suppressed,Suppressed
48053,Nov,Monday,0,0
48053,Nov,Tuesday,Suppressed,0
48053,Nov,Wednesday,Suppressed,Suppressed
48053,Nov,Thursday,Suppressed,0
48053,Nov,Friday,Suppressed,0
48053,Nov,Saturday,Suppressed,Suppressed
48053,Nov,Unknown,0,0
48053,Dec,Sunday,Suppressed,0
48053,Dec,Monday,Suppressed,0
48053,Dec,Tuesday,Suppressed,Suppressed
48053,Dec,Wednesday,Suppressed,0
48053,Dec,Thursday,Suppressed,Suppressed
48053,Dec,Friday,Suppressed,Suppressed
48053,Dec,Saturday,Suppressed,0
48053,Dec,Unknown,0,0
48055,Jan,Sunday,Suppressed,Suppressed
48055,Jan,Monday,Suppressed,Suppressed
48055,Jan,Tuesday,Suppressed,Suppressed
48055,Jan,Wednesday,Suppressed,Suppressed
48055,Jan,Thursday,Suppressed,Suppressed
48055,Jan,Friday,Suppressed,Suppressed
48055,Jan,Saturday,Suppressed,Suppressed
48055,Jan,Unknown,0,0
48055,Feb,Sunday,Suppressed,Suppressed
48055,Feb,Monday,10,Suppressed
48055,Feb,Tuesday,Suppressed,Suppressed
48055,Feb,Wednesday,Suppressed,Suppressed
48055,Feb,Thursday,Suppressed,Suppressed
48055,Feb,Friday,Suppressed,Suppressed
48055,Feb,Saturday,Suppressed,Suppressed
48055,Feb,Unknown,0,0
48055,Mar,Sunday,Suppressed,0
48055,Mar,Monday,Suppressed,0
48055,Mar,Tuesday,Suppressed,0
48055,Mar,Wednesday,Suppressed,Suppressed
48055,Mar,Thursday,Suppressed,0
48055,Mar,Friday,Suppressed,0
48055,Mar,Saturday,Suppressed,Suppressed
48055,Mar,Unknown,0,0
48055,Apr,Sunday,Suppressed,0
48055,Apr,Monday,Suppressed,0
48055,Apr,Tuesday,Suppressed,0
48055,Apr,Wednesday,Suppressed,0
48055,Apr,Thursday,Suppressed,Suppressed
48055,Apr,Friday,Suppressed,Suppressed
48055,Apr,Saturday,Suppressed,0
48055,Apr,Unknown,0,0
48055,May,Sunday,Suppressed,0
48055,May,Monday,Suppressed,0
48055,May,Tuesday,Suppressed,Suppressed
48055,May,Wednesday,Suppressed,0
48055,May,Thursday,Suppressed,0
48055,May,Friday,Suppressed,0
48055,May,Saturday,Suppressed,Suppressed
48055,May,Unknown,0,0
48055,Jun,Sunday,Suppressed,0
48055,Jun,Monday,0,0
48055,Jun,Tuesday,Suppressed,Suppressed
48055,Jun,Wednesday,Suppressed,0
48055,Jun,Thursday,Suppressed,0
48055,Jun,Friday,Suppressed,0
48055,Jun,Saturday,Suppressed,0
48055,Jun,Unknown,0,0
48055,Jul,Sunday,Suppressed,0
48055,Jul,Monday,0,0
48055,Jul,Tuesday,Suppressed,0
48055,Jul,Wednesday,Suppressed,Suppressed
48055,Jul,Thursday,Suppressed,Suppressed
48055,Jul,Friday,Suppressed,Suppressed
48055,Jul,Saturday,Suppressed,0
48055,Jul,Unknown,0,0
48055,Aug,Sunday,Suppressed,Suppressed
48055,Aug,Monday,Suppressed,Suppressed
48055,Aug,Tuesday,Suppressed,Suppressed
48055,Aug,Wednesday,Suppressed,Suppressed
48055,Aug,Thursday,Suppressed,Suppressed
48055,Aug,Friday,Suppressed,Suppressed
48055,Aug,Saturday,Suppressed,Suppressed
48055,Aug,Unknown,0,0
48055,Sep,Sunday,Suppressed,Suppressed
48055,Sep,Monday,Suppressed,Suppressed
48055,Sep,Tuesday,Suppressed,Suppressed
48055,Sep,Wednesday,Suppressed,Suppressed
48055,Sep,Thursday,Suppressed,Suppressed
48055,Sep,Friday,Suppressed,Suppressed
48055,Sep,Saturday,Suppressed,0
48055,Sep,Unknown,0,0
48055,Oct,Sunday,Suppressed,Suppressed
48055,Oct,Monday,Suppressed,Suppressed
48055,Oct,Tuesday,Suppressed,0
48055,Oct,Wednesday,Suppressed,0
48055,Oct,Thursday,Suppressed,Suppressed
48055,Oct,Friday,Suppressed,Suppressed
48055,Oct,Saturday,Suppressed,Suppressed
48055,Oct,Unknown,0,0
48055,Nov,Sunday,Suppressed,0
48055,Nov,Monday,Suppressed,0
48055,Nov,Tuesday,Suppressed,0
48055,Nov,Wednesday,Suppressed,Suppressed
48055,Nov,Thursday,Suppressed,0
48055,Nov,Friday,Suppressed,Suppressed
48055,Nov,Saturday,Suppressed,Suppressed
48055,Nov,Unknown,0,0
48055,Dec,Sunday,Suppressed,0
48055,Dec,Monday,Suppressed,0
48055,Dec,Tuesday,Suppressed,0
48055,Dec,Wednesday,Suppressed,0
48055,Dec,Thursday,Suppressed,0
48055,Dec,Friday,Suppressed,0
48055,Dec,Saturday,Suppressed,0
48055,Dec,Unknown,0,0
48057,Jan,Sunday,Suppressed,Suppressed
48057,Jan,Monday,Suppressed,Suppressed
48057,Jan,Tuesday,0,0
48057,Jan,Wednesday,Suppressed,Suppressed
48057,Jan,Thursday,Suppressed,0
48057,Jan,Friday,Suppressed,0
48057,Jan,Saturday,Suppressed,Suppressed
48057,Jan,Unknown,0,0
48057,Feb,Sunday,Suppressed,Suppressed
48057,Feb,Monday,Suppressed,Suppressed
48057,Feb,Tuesday,Suppressed,Suppressed
48057,Feb,Wednesday,Suppressed,0
48057,Feb,Thursday,0,0
48057,Feb,Friday,Suppressed,0
48057,Feb,Saturday,Suppressed,0
48057,Feb,Unknown,0,0
48057,Mar,Sunday,Suppressed,0
48057,Mar,Monday,Suppressed,0
48057,Mar,Tuesday,Suppressed,0
48057,Mar,Wednesday,Suppressed,0
48057,Mar,Thursday,Suppressed,0
48057,Mar,Friday,Suppressed,Suppressed
48057,Mar,Saturday,Suppressed,Suppressed
48057,Mar,Unknown,0,0
48057,Apr,Sunday,Suppressed,0
48057,Apr,Monday,Suppressed,0
48057,Apr,Tuesday,Suppressed,0
48057,Apr,Wednesday,0,0
48057,Apr,Thursday,Suppressed,0
48057,Apr,Friday,Suppressed,0
48057,Apr,Saturday,Suppressed,0
48057,Apr,Unknown,0,0
48057,May,Sunday,Suppressed,0
48057,May,Monday,Suppressed,0
48057,May,Tuesday,Suppressed,0
48057,May,Wednesday,Suppressed,0
48057,May,Thursday,Suppressed,Suppressed
48057,May,Friday,Suppressed,0
48057,May,Saturday,0,0
48057,May,Unknown,0,0
48057,Jun,Sunday,Suppressed,0
48057,Jun,Monday,Suppressed,0
48057,Jun,Tuesday,Suppressed,0
48057,Jun,Wednesday,Suppressed,0
48057,Jun,Thursday,Suppressed,0
48057,Jun,Friday,Suppressed,0
48057,Jun,Saturday,Suppressed,0
48057,Jun,Unknown,0,0
48057,Jul,Sunday,Suppressed,0
48057,Jul,Monday,Suppressed,Suppressed
48057,Jul,Tuesday,0,0
48057,Jul,Wednesday,Suppressed,0
48057,Jul,Thursday,Suppressed,0
48057,Jul,Friday,Suppressed,0
48057,Jul,Saturday,Suppressed,0
48057,Jul,Unknown,0,0
48057,Aug,Sunday,Suppressed,Suppressed
48057,Aug,Monday,Suppressed,0
48057,Aug,Tuesday,Suppressed,Suppressed
48057,Aug,Wednesday,Suppressed,0
