year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,TX,Bexar,48029,1986049,14165,7920,Jun,601,0
2018,TX,Bexar,48029,1986049,14165,7920,Jul,622,0
2018,TX,Bexar,48029,1986049,14165,7920,Aug,687,0
2018,TX,Bexar,48029,1986049,14165,7920,Sep,588,0
2018,TX,Bexar,48029,1986049,14165,7920,Oct,635,0
2018,TX,Bexar,48029,1986049,14165,7920,Nov,634,0
2018,TX,Bexar,48029,1986049,14165,7920,Dec,689,0
2018,TX,Blanco,48031,11702,142,78,Jan,16,0
2018,TX,Blanco,48031,11702,142,78,Feb,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Mar,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Apr,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,May,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Jun,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Jul,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Aug,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Sep,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Oct,12,0
2018,TX,Blanco,48031,11702,142,78,Nov,Suppressed,0
2018,TX,Blanco,48031,11702,142,78,Dec,Suppressed,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Jan,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Feb,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Mar,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Apr,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,May,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Jun,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Jul,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Aug,0,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Sep,Suppressed,0
2018,TX,Borden,48033,648,Suppressed,Suppressed,Oct,0,0
