year,state,county,county_code,month,weekday,wkday_hospital_deaths,covid_wkday_hospital_deaths
2019,OK,Garvin,40049,Nov,Sunday,Suppressed,0
2019,OK,Garvin,40049,Nov,Monday,0,0
2019,OK,Garvin,40049,Nov,Tuesday,Suppressed,0
2019,OK,Garvin,40049,Nov,Wednesday,0,0
2019,OK,Garvin,40049,Nov,Thursday,Suppressed,0
2019,OK,Garvin,40049,Nov,Friday,Suppressed,0
2019,OK,Garvin,40049,Nov,Saturday,Suppressed,0
2019,OK,Garvin,40049,Nov,Unknown,0,0
2019,OK,Garvin,40049,Dec,Sunday,Suppressed,0
2019,OK,Garvin,40049,Dec,Monday,Suppressed,0
2019,OK,Garvin,40049,Dec,Tuesday,Suppressed,0
2019,OK,Garvin,40049,Dec,Wednesday,Suppressed,0
2019,OK,Garvin,40049,Dec,Thursday,Suppressed,0
2019,OK,Garvin,40049,Dec,Friday,Suppressed,0
2019,OK,Garvin,40049,Dec,Saturday,Suppressed,0
2019,OK,Garvin,40049,Dec,Unknown,0,0
2019,OK,Grady,40051,Jan,Sunday,0,0
2019,OK,Grady,40051,Jan,Monday,Suppressed,0
2019,OK,Grady,40051,Jan,Tuesday,Suppressed,0
2019,OK,Grady,40051,Jan,Wednesday,Suppressed,0
2019,OK,Grady,40051,Jan,Thursday,10,0
2019,OK,Grady,40051,Jan,Friday,Suppressed,0
2019,OK,Grady,40051,Jan,Saturday,Suppressed,0
2019,OK,Grady,40051,Jan,Unknown,0,0
2019,OK,Grady,40051,Feb,Sunday,Suppressed,0
2019,OK,Grady,40051,Feb,Monday,0,0
2019,OK,Grady,40051,Feb,Tuesday,Suppressed,0
2019,OK,Grady,40051,Feb,Wednesday,Suppressed,0
2019,OK,Grady,40051,Feb,Thursday,Suppressed,0
2019,OK,Grady,40051,Feb,Friday,Suppressed,0
2019,OK,Grady,40051,Feb,Saturday,Suppressed,0
2019,OK,Grady,40051,Feb,Unknown,0,0
2019,OK,Grady,40051,Mar,Sunday,Suppressed,0
2019,OK,Grady,40051,Mar,Monday,Suppressed,0
2019,OK,Grady,40051,Mar,Tuesday,Suppressed,0
2019,OK,Grady,40051,Mar,Wednesday,Suppressed,0
2019,OK,Grady,40051,Mar,Thursday,Suppressed,0
2019,OK,Grady,40051,Mar,Friday,Suppressed,0
2019,OK,Grady,40051,Mar,Saturday,Suppressed,0
2019,OK,Grady,40051,Mar,Unknown,0,0
2019,OK,Grady,40051,Apr,Sunday,Suppressed,0
2019,OK,Grady,40051,Apr,Monday,Suppressed,0
2019,OK,Grady,40051,Apr,Tuesday,Suppressed,0
2019,OK,Grady,40051,Apr,Wednesday,Suppressed,0
2019,OK,Grady,40051,Apr,Thursday,Suppressed,0
2019,OK,Grady,40051,Apr,Friday,Suppressed,0
2019,OK,Grady,40051,Apr,Saturday,Suppressed,0
2019,OK,Grady,40051,Apr,Unknown,0,0
2019,OK,Grady,40051,May,Sunday,Suppressed,0
2019,OK,Grady,40051,May,Monday,Suppressed,0
2019,OK,Grady,40051,May,Tuesday,11,0
2019,OK,Grady,40051,May,Wednesday,Suppressed,0
2019,OK,Grady,40051,May,Thursday,Suppressed,0
2019,OK,Grady,40051,May,Friday,Suppressed,0
2019,OK,Grady,40051,May,Saturday,Suppressed,0
2019,OK,Grady,40051,May,Unknown,0,0
2019,OK,Grady,40051,Jun,Sunday,Suppressed,0
2019,OK,Grady,40051,Jun,Monday,Suppressed,0
2019,OK,Grady,40051,Jun,Tuesday,Suppressed,0
2019,OK,Grady,40051,Jun,Wednesday,Suppressed,0
2019,OK,Grady,40051,Jun,Thursday,Suppressed,0
2019,OK,Grady,40051,Jun,Friday,Suppressed,0
2019,OK,Grady,40051,Jun,Saturday,Suppressed,0
2019,OK,Grady,40051,Jun,Unknown,0,0
2019,OK,Grady,40051,Jul,Sunday,Suppressed,0
2019,OK,Grady,40051,Jul,Monday,Suppressed,0
2019,OK,Grady,40051,Jul,Tuesday,Suppressed,0
2019,OK,Grady,40051,Jul,Wednesday,Suppressed,0
2019,OK,Grady,40051,Jul,Thursday,Suppressed,0
2019,OK,Grady,40051,Jul,Friday,Suppressed,0
2019,OK,Grady,40051,Jul,Saturday,Suppressed,0
2019,OK,Grady,40051,Jul,Unknown,0,0
2019,OK,Grady,40051,Aug,Sunday,Suppressed,0
2019,OK,Grady,40051,Aug,Monday,Suppressed,0
2019,OK,Grady,40051,Aug,Tuesday,Suppressed,0
2019,OK,Grady,40051,Aug,Wednesday,Suppressed,0
2019,OK,Grady,40051,Aug,Thursday,Suppressed,0
2019,OK,Grady,40051,Aug,Friday,Suppressed,0
2019,OK,Grady,40051,Aug,Saturday,Suppressed,0
2019,OK,Grady,40051,Aug,Unknown,0,0
2019,OK,Grady,40051,Sep,Sunday,Suppressed,0
2019,OK,Grady,40051,Sep,Monday,Suppressed,0
2019,OK,Grady,40051,Sep,Tuesday,Suppressed,0
2019,OK,Grady,40051,Sep,Wednesday,Suppressed,0
2019,OK,Grady,40051,Sep,Thursday,Suppressed,0
2019,OK,Grady,40051,Sep,Friday,Suppressed,0
2019,OK,Grady,40051,Sep,Saturday,Suppressed,0
2019,OK,Grady,40051,Sep,Unknown,0,0
2019,OK,Grady,40051,Oct,Sunday,Suppressed,0
2019,OK,Grady,40051,Oct,Monday,Suppressed,0
2019,OK,Grady,40051,Oct,Tuesday,Suppressed,0
2019,OK,Grady,40051,Oct,Wednesday,Suppressed,0
2019,OK,Grady,40051,Oct,Thursday,Suppressed,0
2019,OK,Grady,40051,Oct,Friday,Suppressed,0
2019,OK,Grady,40051,Oct,Saturday,Suppressed,0
2019,OK,Grady,40051,Oct,Unknown,0,0
2019,OK,Grady,40051,Nov,Sunday,Suppressed,0
2019,OK,Grady,40051,Nov,Monday,Suppressed,0
2019,OK,Grady,40051,Nov,Tuesday,Suppressed,0
2019,OK,Grady,40051,Nov,Wednesday,0,0
2019,OK,Grady,40051,Nov,Thursday,Suppressed,0
2019,OK,Grady,40051,Nov,Friday,Suppressed,0
2019,OK,Grady,40051,Nov,Saturday,Suppressed,0
2019,OK,Grady,40051,Nov,Unknown,0,0
2019,OK,Grady,40051,Dec,Sunday,Suppressed,0
2019,OK,Grady,40051,Dec,Monday,Suppressed,0
2019,OK,Grady,40051,Dec,Tuesday,Suppressed,0
2019,OK,Grady,40051,Dec,Wednesday,Suppressed,0
2019,OK,Grady,40051,Dec,Thursday,Suppressed,0
2019,OK,Grady,40051,Dec,Friday,Suppressed,0
2019,OK,Grady,40051,Dec,Saturday,Suppressed,0
2019,OK,Grady,40051,Dec,Unknown,0,0
2019,OK,Grant,40053,Jan,Sunday,Suppressed,0
2019,OK,Grant,40053,Jan,Monday,0,0
2019,OK,Grant,40053,Jan,Tuesday,Suppressed,0
2019,OK,Grant,40053,Jan,Wednesday,Suppressed,0
2019,OK,Grant,40053,Jan,Thursday,0,0
2019,OK,Grant,40053,Jan,Friday,Suppressed,0
2019,OK,Grant,40053,Jan,Saturday,0,0
2019,OK,Grant,40053,Jan,Unknown,0,0
2019,OK,Grant,40053,Feb,Sunday,0,0
2019,OK,Grant,40053,Feb,Monday,Suppressed,0
2019,OK,Grant,40053,Feb,Tuesday,0,0
2019,OK,Grant,40053,Feb,Wednesday,0,0
2019,OK,Grant,40053,Feb,Thursday,Suppressed,0
2019,OK,Grant,40053,Feb,Friday,0,0
2019,OK,Grant,40053,Feb,Saturday,0,0
2019,OK,Grant,40053,Feb,Unknown,0,0
2019,OK,Grant,40053,Mar,Sunday,0,0
2019,OK,Grant,40053,Mar,Monday,0,0
2019,OK,Grant,40053,Mar,Tuesday,0,0
2019,OK,Grant,40053,Mar,Wednesday,Suppressed,0
2019,OK,Grant,40053,Mar,Thursday,Suppressed,0
2019,OK,Grant,40053,Mar,Friday,0,0
2019,OK,Grant,40053,Mar,Saturday,Suppressed,0
2019,OK,Grant,40053,Mar,Unknown,0,0
2019,OK,Grant,40053,Apr,Sunday,Suppressed,0
2019,OK,Grant,40053,Apr,Monday,Suppressed,0
2019,OK,Grant,40053,Apr,Tuesday,Suppressed,0
2019,OK,Grant,40053,Apr,Wednesday,0,0
2019,OK,Grant,40053,Apr,Thursday,0,0
2019,OK,Grant,40053,Apr,Friday,0,0
2019,OK,Grant,40053,Apr,Saturday,0,0
2019,OK,Grant,40053,Apr,Unknown,0,0
2019,OK,Grant,40053,May,Sunday,Suppressed,0
2019,OK,Grant,40053,May,Monday,0,0
2019,OK,Grant,40053,May,Tuesday,Suppressed,0
2019,OK,Grant,40053,May,Wednesday,0,0
2019,OK,Grant,40053,May,Thursday,0,0
2019,OK,Grant,40053,May,Friday,0,0
2019,OK,Grant,40053,May,Saturday,Suppressed,0
2019,OK,Grant,40053,May,Unknown,0,0
2019,OK,Grant,40053,Jun,Sunday,0,0
2019,OK,Grant,40053,Jun,Monday,0,0
2019,OK,Grant,40053,Jun,Tuesday,0,0
2019,OK,Grant,40053,Jun,Wednesday,0,0
2019,OK,Grant,40053,Jun,Thursday,Suppressed,0
2019,OK,Grant,40053,Jun,Friday,0,0
2019,OK,Grant,40053,Jun,Saturday,0,0
2019,OK,Grant,40053,Jun,Unknown,0,0
2019,OK,Grant,40053,Jul,Sunday,Suppressed,0
2019,OK,Grant,40053,Jul,Monday,0,0
2019,OK,Grant,40053,Jul,Tuesday,0,0
2019,OK,Grant,40053,Jul,Wednesday,0,0
2019,OK,Grant,40053,Jul,Thursday,0,0
2019,OK,Grant,40053,Jul,Friday,0,0
2019,OK,Grant,40053,Jul,Saturday,0,0
2019,OK,Grant,40053,Jul,Unknown,0,0
2019,OK,Grant,40053,Aug,Sunday,0,0
2019,OK,Grant,40053,Aug,Monday,0,0
2019,OK,Grant,40053,Aug,Tuesday,Suppressed,0
2019,OK,Grant,40053,Aug,Wednesday,0,0
2019,OK,Grant,40053,Aug,Thursday,Suppressed,0
2019,OK,Grant,40053,Aug,Friday,Suppressed,0
2019,OK,Grant,40053,Aug,Saturday,Suppressed,0
2019,OK,Grant,40053,Aug,Unknown,0,0
2019,OK,Grant,40053,Sep,Sunday,0,0
2019,OK,Grant,40053,Sep,Monday,0,0
2019,OK,Grant,40053,Sep,Tuesday,Suppressed,0
2019,OK,Grant,40053,Sep,Wednesday,0,0
2019,OK,Grant,40053,Sep,Thursday,0,0
2019,OK,Grant,40053,Sep,Friday,Suppressed,0
2019,OK,Grant,40053,Sep,Saturday,0,0
2019,OK,Grant,40053,Sep,Unknown,0,0
2019,OK,Grant,40053,Oct,Sunday,0,0
2019,OK,Grant,40053,Oct,Monday,0,0
2019,OK,Grant,40053,Oct,Tuesday,0,0
2019,OK,Grant,40053,Oct,Wednesday,0,0
2019,OK,Grant,40053,Oct,Thursday,0,0
2019,OK,Grant,40053,Oct,Friday,0,0
2019,OK,Grant,40053,Oct,Saturday,0,0
2019,OK,Grant,40053,Oct,Unknown,0,0
2019,OK,Grant,40053,Nov,Sunday,0,0
2019,OK,Grant,40053,Nov,Monday,Suppressed,0
2019,OK,Grant,40053,Nov,Tuesday,0,0
2019,OK,Grant,40053,Nov,Wednesday,0,0
2019,OK,Grant,40053,Nov,Thursday,0,0
2019,OK,Grant,40053,Nov,Friday,Suppressed,0
2019,OK,Grant,40053,Nov,Saturday,Suppressed,0
2019,OK,Grant,40053,Nov,Unknown,0,0
2019,OK,Grant,40053,Dec,Sunday,0,0
2019,OK,Grant,40053,Dec,Monday,Suppressed,0
2019,OK,Grant,40053,Dec,Tuesday,Suppressed,0
2019,OK,Grant,40053,Dec,Wednesday,Suppressed,0
2019,OK,Grant,40053,Dec,Thursday,0,0
2019,OK,Grant,40053,Dec,Friday,Suppressed,0
2019,OK,Grant,40053,Dec,Saturday,Suppressed,0
2019,OK,Grant,40053,Dec,Unknown,0,0
2019,OK,Greer,40055,Jan,Sunday,Suppressed,0
2019,OK,Greer,40055,Jan,Monday,Suppressed,0
2019,OK,Greer,40055,Jan,Tuesday,0,0
2019,OK,Greer,40055,Jan,Wednesday,Suppressed,0
2019,OK,Greer,40055,Jan,Thursday,0,0
2019,OK,Greer,40055,Jan,Friday,Suppressed,0
2019,OK,Greer,40055,Jan,Saturday,0,0
2019,OK,Greer,40055,Jan,Unknown,0,0
2019,OK,Greer,40055,Feb,Sunday,Suppressed,0
2019,OK,Greer,40055,Feb,Monday,Suppressed,0
2019,OK,Greer,40055,Feb,Tuesday,Suppressed,0
2019,OK,Greer,40055,Feb,Wednesday,0,0
2019,OK,Greer,40055,Feb,Thursday,Suppressed,0
2019,OK,Greer,40055,Feb,Friday,Suppressed,0
2019,OK,Greer,40055,Feb,Saturday,Suppressed,0
2019,OK,Greer,40055,Feb,Unknown,0,0
2019,OK,Greer,40055,Mar,Sunday,Suppressed,0
2019,OK,Greer,40055,Mar,Monday,0,0
2019,OK,Greer,40055,Mar,Tuesday,0,0
2019,OK,Greer,40055,Mar,Wednesday,0,0
2019,OK,Greer,40055,Mar,Thursday,0,0
2019,OK,Greer,40055,Mar,Friday,0,0
2019,OK,Greer,40055,Mar,Saturday,0,0
2019,OK,Greer,40055,Mar,Unknown,0,0
2019,OK,Greer,40055,Apr,Sunday,0,0
2019,OK,Greer,40055,Apr,Monday,0,0
2019,OK,Greer,40055,Apr,Tuesday,0,0
2019,OK,Greer,40055,Apr,Wednesday,Suppressed,0
2019,OK,Greer,40055,Apr,Thursday,0,0
2019,OK,Greer,40055,Apr,Friday,0,0
2019,OK,Greer,40055,Apr,Saturday,0,0
2019,OK,Greer,40055,Apr,Unknown,0,0
2019,OK,Greer,40055,May,Sunday,Suppressed,0
2019,OK,Greer,40055,May,Monday,Suppressed,0
2019,OK,Greer,40055,May,Tuesday,0,0
2019,OK,Greer,40055,May,Wednesday,Suppressed,0
2019,OK,Greer,40055,May,Thursday,0,0
2019,OK,Greer,40055,May,Friday,0,0
2019,OK,Greer,40055,May,Saturday,0,0
2019,OK,Greer,40055,May,Unknown,0,0
2019,OK,Greer,40055,Jun,Sunday,Suppressed,0
2019,OK,Greer,40055,Jun,Monday,Suppressed,0
2019,OK,Greer,40055,Jun,Tuesday,0,0
2019,OK,Greer,40055,Jun,Wednesday,0,0
2019,OK,Greer,40055,Jun,Thursday,Suppressed,0
2019,OK,Greer,40055,Jun,Friday,0,0
2019,OK,Greer,40055,Jun,Saturday,Suppressed,0
2019,OK,Greer,40055,Jun,Unknown,0,0
2019,OK,Greer,40055,Jul,Sunday,0,0
2019,OK,Greer,40055,Jul,Monday,0,0
2019,OK,Greer,40055,Jul,Tuesday,Suppressed,0
2019,OK,Greer,40055,Jul,Wednesday,0,0
2019,OK,Greer,40055,Jul,Thursday,0,0
2019,OK,Greer,40055,Jul,Friday,0,0
2019,OK,Greer,40055,Jul,Saturday,0,0
2019,OK,Greer,40055,Jul,Unknown,0,0
2019,OK,Greer,40055,Aug,Sunday,Suppressed,0
2019,OK,Greer,40055,Aug,Monday,0,0
2019,OK,Greer,40055,Aug,Tuesday,Suppressed,0
2019,OK,Greer,40055,Aug,Wednesday,0,0
2019,OK,Greer,40055,Aug,Thursday,Suppressed,0
2019,OK,Greer,40055,Aug,Friday,0,0
2019,OK,Greer,40055,Aug,Saturday,Suppressed,0
2019,OK,Greer,40055,Aug,Unknown,0,0
2019,OK,Greer,40055,Sep,Sunday,Suppressed,0
2019,OK,Greer,40055,Sep,Monday,Suppressed,0
2019,OK,Greer,40055,Sep,Tuesday,0,0
2019,OK,Greer,40055,Sep,Wednesday,0,0
2019,OK,Greer,40055,Sep,Thursday,0,0
2019,OK,Greer,40055,Sep,Friday,0,0
2019,OK,Greer,40055,Sep,Saturday,0,0
2019,OK,Greer,40055,Sep,Unknown,0,0
2019,OK,Greer,40055,Oct,Sunday,Suppressed,0
2019,OK,Greer,40055,Oct,Monday,0,0
2019,OK,Greer,40055,Oct,Tuesday,0,0
2019,OK,Greer,40055,Oct,Wednesday,0,0
2019,OK,Greer,40055,Oct,Thursday,0,0
2019,OK,Greer,40055,Oct,Friday,Suppressed,0
2019,OK,Greer,40055,Oct,Saturday,0,0
2019,OK,Greer,40055,Oct,Unknown,0,0
2019,OK,Greer,40055,Nov,Sunday,Suppressed,0
2019,OK,Greer,40055,Nov,Monday,Suppressed,0
2019,OK,Greer,40055,Nov,Tuesday,Suppressed,0
2019,OK,Greer,40055,Nov,Wednesday,0,0
2019,OK,Greer,40055,Nov,Thursday,0,0
2019,OK,Greer,40055,Nov,Friday,0,0
2019,OK,Greer,40055,Nov,Saturday,0,0
2019,OK,Greer,40055,Nov,Unknown,0,0
2019,OK,Greer,40055,Dec,Sunday,0,0
2019,OK,Greer,40055,Dec,Monday,0,0
2019,OK,Greer,40055,Dec,Tuesday,0,0
2019,OK,Greer,40055,Dec,Wednesday,0,0
2019,OK,Greer,40055,Dec,Thursday,0,0
2019,OK,Greer,40055,Dec,Friday,0,0
2019,OK,Greer,40055,Dec,Saturday,Suppressed,0
2019,OK,Greer,40055,Dec,Unknown,0,0
2019,OK,Harmon,40057,Jan,Sunday,0,0
2019,OK,Harmon,40057,Jan,Monday,0,0
2019,OK,Harmon,40057,Jan,Tuesday,0,0
2019,OK,Harmon,40057,Jan,Wednesday,0,0
2019,OK,Harmon,40057,Jan,Thursday,0,0
2019,OK,Harmon,40057,Jan,Friday,Suppressed,0
2019,OK,Harmon,40057,Jan,Saturday,0,0
2019,OK,Harmon,40057,Jan,Unknown,0,0
2019,OK,Harmon,40057,Feb,Sunday,0,0
2019,OK,Harmon,40057,Feb,Monday,0,0
2019,OK,Harmon,40057,Feb,Tuesday,0,0
2019,OK,Harmon,40057,Feb,Wednesday,0,0
2019,OK,Harmon,40057,Feb,Thursday,0,0
2019,OK,Harmon,40057,Feb,Friday,0,0
2019,OK,Harmon,40057,Feb,Saturday,0,0
2019,OK,Harmon,40057,Feb,Unknown,0,0
2019,OK,Harmon,40057,Mar,Sunday,Suppressed,0
2019,OK,Harmon,40057,Mar,Monday,0,0
2019,OK,Harmon,40057,Mar,Tuesday,0,0
2019,OK,Harmon,40057,Mar,Wednesday,0,0
2019,OK,Harmon,40057,Mar,Thursday,0,0
2019,OK,Harmon,40057,Mar,Friday,0,0
2019,OK,Harmon,40057,Mar,Saturday,0,0
2019,OK,Harmon,40057,Mar,Unknown,0,0
2019,OK,Harmon,40057,Apr,Sunday,0,0
2019,OK,Harmon,40057,Apr,Monday,0,0
2019,OK,Harmon,40057,Apr,Tuesday,0,0
2019,OK,Harmon,40057,Apr,Wednesday,Suppressed,0
2019,OK,Harmon,40057,Apr,Thursday,0,0
2019,OK,Harmon,40057,Apr,Friday,0,0
2019,OK,Harmon,40057,Apr,Saturday,Suppressed,0
2019,OK,Harmon,40057,Apr,Unknown,0,0
2019,OK,Harmon,40057,May,Sunday,0,0
2019,OK,Harmon,40057,May,Monday,0,0
2019,OK,Harmon,40057,May,Tuesday,0,0
2019,OK,Harmon,40057,May,Wednesday,0,0
2019,OK,Harmon,40057,May,Thursday,0,0
2019,OK,Harmon,40057,May,Friday,0,0
2019,OK,Harmon,40057,May,Saturday,0,0
2019,OK,Harmon,40057,May,Unknown,0,0
2019,OK,Harmon,40057,Jun,Sunday,0,0
2019,OK,Harmon,40057,Jun,Monday,0,0
2019,OK,Harmon,40057,Jun,Tuesday,0,0
2019,OK,Harmon,40057,Jun,Wednesday,Suppressed,0
2019,OK,Harmon,40057,Jun,Thursday,0,0
2019,OK,Harmon,40057,Jun,Friday,Suppressed,0
2019,OK,Harmon,40057,Jun,Saturday,0,0
2019,OK,Harmon,40057,Jun,Unknown,0,0
2019,OK,Harmon,40057,Jul,Sunday,Suppressed,0
2019,OK,Harmon,40057,Jul,Monday,0,0
2019,OK,Harmon,40057,Jul,Tuesday,Suppressed,0
2019,OK,Harmon,40057,Jul,Wednesday,0,0
2019,OK,Harmon,40057,Jul,Thursday,0,0
2019,OK,Harmon,40057,Jul,Friday,0,0
2019,OK,Harmon,40057,Jul,Saturday,0,0
2019,OK,Harmon,40057,Jul,Unknown,0,0
2019,OK,Harmon,40057,Aug,Sunday,Suppressed,0
2019,OK,Harmon,40057,Aug,Monday,0,0
2019,OK,Harmon,40057,Aug,Tuesday,0,0
2019,OK,Harmon,40057,Aug,Wednesday,0,0
2019,OK,Harmon,40057,Aug,Thursday,Suppressed,0
2019,OK,Harmon,40057,Aug,Friday,0,0
2019,OK,Harmon,40057,Aug,Saturday,0,0
2019,OK,Harmon,40057,Aug,Unknown,0,0
2019,OK,Harmon,40057,Sep,Sunday,Suppressed,0
2019,OK,Harmon,40057,Sep,Monday,0,0
2019,OK,Harmon,40057,Sep,Tuesday,0,0
2019,OK,Harmon,40057,Sep,Wednesday,0,0
2019,OK,Harmon,40057,Sep,Thursday,0,0
2019,OK,Harmon,40057,Sep,Friday,Suppressed,0
2019,OK,Harmon,40057,Sep,Saturday,Suppressed,0
2019,OK,Harmon,40057,Sep,Unknown,0,0
2019,OK,Harmon,40057,Oct,Sunday,0,0
2019,OK,Harmon,40057,Oct,Monday,0,0
2019,OK,Harmon,40057,Oct,Tuesday,0,0
2019,OK,Harmon,40057,Oct,Wednesday,0,0
2019,OK,Harmon,40057,Oct,Thursday,0,0
2019,OK,Harmon,40057,Oct,Friday,0,0
2019,OK,Harmon,40057,Oct,Saturday,0,0
2019,OK,Harmon,40057,Oct,Unknown,0,0
2019,OK,Harmon,40057,Nov,Sunday,Suppressed,0
2019,OK,Harmon,40057,Nov,Monday,0,0
2019,OK,Harmon,40057,Nov,Tuesday,0,0
2019,OK,Harmon,40057,Nov,Wednesday,Suppressed,0
2019,OK,Harmon,40057,Nov,Thursday,0,0
2019,OK,Harmon,40057,Nov,Friday,0,0
2019,OK,Harmon,40057,Nov,Saturday,0,0
2019,OK,Harmon,40057,Nov,Unknown,0,0
2019,OK,Harmon,40057,Dec,Sunday,Suppressed,0
2019,OK,Harmon,40057,Dec,Monday,0,0
2019,OK,Harmon,40057,Dec,Tuesday,0,0
2019,OK,Harmon,40057,Dec,Wednesday,0,0
2019,OK,Harmon,40057,Dec,Thursday,Suppressed,0
2019,OK,Harmon,40057,Dec,Friday,Suppressed,0
2019,OK,Harmon,40057,Dec,Saturday,0,0
2019,OK,Harmon,40057,Dec,Unknown,0,0
2019,OK,Harper,40059,Jan,Sunday,0,0
2019,OK,Harper,40059,Jan,Monday,Suppressed,0
2019,OK,Harper,40059,Jan,Tuesday,0,0
2019,OK,Harper,40059,Jan,Wednesday,0,0
2019,OK,Harper,40059,Jan,Thursday,0,0
2019,OK,Harper,40059,Jan,Friday,0,0
2019,OK,Harper,40059,Jan,Saturday,0,0
2019,OK,Harper,40059,Jan,Unknown,0,0
2019,OK,Harper,40059,Feb,Sunday,0,0
2019,OK,Harper,40059,Feb,Monday,0,0
2019,OK,Harper,40059,Feb,Tuesday,0,0
2019,OK,Harper,40059,Feb,Wednesday,0,0
2019,OK,Harper,40059,Feb,Thursday,0,0
2019,OK,Harper,40059,Feb,Friday,Suppressed,0
2019,OK,Harper,40059,Feb,Saturday,0,0
2019,OK,Harper,40059,Feb,Unknown,0,0
2019,OK,Harper,40059,Mar,Sunday,Suppressed,0
2019,OK,Harper,40059,Mar,Monday,0,0
2019,OK,Harper,40059,Mar,Tuesday,Suppressed,0
2019,OK,Harper,40059,Mar,Wednesday,0,0
2019,OK,Harper,40059,Mar,Thursday,Suppressed,0
2019,OK,Harper,40059,Mar,Friday,0,0
2019,OK,Harper,40059,Mar,Saturday,0,0
2019,OK,Harper,40059,Mar,Unknown,0,0
2019,OK,Harper,40059,Apr,Sunday,0,0
2019,OK,Harper,40059,Apr,Monday,0,0
2019,OK,Harper,40059,Apr,Tuesday,0,0
2019,OK,Harper,40059,Apr,Wednesday,0,0
2019,OK,Harper,40059,Apr,Thursday,Suppressed,0
2019,OK,Harper,40059,Apr,Friday,0,0
2019,OK,Harper,40059,Apr,Saturday,0,0
2019,OK,Harper,40059,Apr,Unknown,0,0
2019,OK,Harper,40059,May,Sunday,0,0
2019,OK,Harper,40059,May,Monday,0,0
2019,OK,Harper,40059,May,Tuesday,Suppressed,0
2019,OK,Harper,40059,May,Wednesday,Suppressed,0
2019,OK,Harper,40059,May,Thursday,Suppressed,0
2019,OK,Harper,40059,May,Friday,0,0
2019,OK,Harper,40059,May,Saturday,0,0
2019,OK,Harper,40059,May,Unknown,0,0
2019,OK,Harper,40059,Jun,Sunday,0,0
2019,OK,Harper,40059,Jun,Monday,Suppressed,0
2019,OK,Harper,40059,Jun,Tuesday,0,0
2019,OK,Harper,40059,Jun,Wednesday,Suppressed,0
2019,OK,Harper,40059,Jun,Thursday,Suppressed,0
2019,OK,Harper,40059,Jun,Friday,0,0
2019,OK,Harper,40059,Jun,Saturday,Suppressed,0
2019,OK,Harper,40059,Jun,Unknown,0,0
2019,OK,Harper,40059,Jul,Sunday,0,0
2019,OK,Harper,40059,Jul,Monday,0,0
2019,OK,Harper,40059,Jul,Tuesday,0,0
2019,OK,Harper,40059,Jul,Wednesday,Suppressed,0
2019,OK,Harper,40059,Jul,Thursday,0,0
2019,OK,Harper,40059,Jul,Friday,0,0
2019,OK,Harper,40059,Jul,Saturday,Suppressed,0
2019,OK,Harper,40059,Jul,Unknown,0,0
2019,OK,Harper,40059,Aug,Sunday,0,0
2019,OK,Harper,40059,Aug,Monday,0,0
2019,OK,Harper,40059,Aug,Tuesday,Suppressed,0
2019,OK,Harper,40059,Aug,Wednesday,Suppressed,0
2019,OK,Harper,40059,Aug,Thursday,Suppressed,0
2019,OK,Harper,40059,Aug,Friday,0,0
2019,OK,Harper,40059,Aug,Saturday,0,0
2019,OK,Harper,40059,Aug,Unknown,0,0
2019,OK,Harper,40059,Sep,Sunday,Suppressed,0
2019,OK,Harper,40059,Sep,Monday,0,0
2019,OK,Harper,40059,Sep,Tuesday,0,0
2019,OK,Harper,40059,Sep,Wednesday,0,0
2019,OK,Harper,40059,Sep,Thursday,0,0
2019,OK,Harper,40059,Sep,Friday,0,0
2019,OK,Harper,40059,Sep,Saturday,Suppressed,0
2019,OK,Harper,40059,Sep,Unknown,0,0
2019,OK,Harper,40059,Oct,Sunday,0,0
2019,OK,Harper,40059,Oct,Monday,0,0
2019,OK,Harper,40059,Oct,Tuesday,0,0
2019,OK,Harper,40059,Oct,Wednesday,0,0
2019,OK,Harper,40059,Oct,Thursday,0,0
2019,OK,Harper,40059,Oct,Friday,Suppressed,0
2019,OK,Harper,40059,Oct,Saturday,0,0
2019,OK,Harper,40059,Oct,Unknown,0,0
2019,OK,Harper,40059,Nov,Sunday,0,0
2019,OK,Harper,40059,Nov,Monday,0,0
2019,OK,Harper,40059,Nov,Tuesday,Suppressed,0
2019,OK,Harper,40059,Nov,Wednesday,0,0
2019,OK,Harper,40059,Nov,Thursday,0,0
2019,OK,Harper,40059,Nov,Friday,0,0
2019,OK,Harper,40059,Nov,Saturday,0,0
2019,OK,Harper,40059,Nov,Unknown,0,0
2019,OK,Harper,40059,Dec,Sunday,0,0
2019,OK,Harper,40059,Dec,Monday,Suppressed,0
2019,OK,Harper,40059,Dec,Tuesday,Suppressed,0
2019,OK,Harper,40059,Dec,Wednesday,Suppressed,0
2019,OK,Harper,40059,Dec,Thursday,0,0
2019,OK,Harper,40059,Dec,Friday,0,0
2019,OK,Harper,40059,Dec,Saturday,0,0
2019,OK,Harper,40059,Dec,Unknown,0,0
2019,OK,Haskell,40061,Jan,Sunday,Suppressed,0
2019,OK,Haskell,40061,Jan,Monday,Suppressed,0
2019,OK,Haskell,40061,Jan,Tuesday,Suppressed,0
2019,OK,Haskell,40061,Jan,Wednesday,Suppressed,0
2019,OK,Haskell,40061,Jan,Thursday,Suppressed,0
2019,OK,Haskell,40061,Jan,Friday,Suppressed,0
2019,OK,Haskell,40061,Jan,Saturday,Suppressed,0
